codCliente,codPoliza,Ramo,Y,Salud,Vida,Autos,Cumplimiento,Patrimoniales,Otros
72843,191350,Patrimoniales,Salud,0,0,0,0,1,0
72846,30525,Vida,Autos,0,1,0,0,0,0
72856,161446,Autos,Patrimoniales,0,0,1,0,0,0
72856,31794,Patrimoniales,Vida,0,0,1,0,1,0
72857,30540,Vida,Salud,0,1,0,0,0,0
72870,169713,Autos,Patrimoniales,0,0,1,0,0,0
72870,31780,Patrimoniales,Salud,0,0,1,0,1,0
72901,30588,Salud,Autos,1,0,0,0,0,0
72903,32446,Vida,Salud,0,1,0,0,0,0
72910,78720,Vida,Salud,0,1,0,0,0,0
72917,126892,Patrimoniales,Vida,0,0,0,0,1,0
72917,30607,Vida,Salud,0,1,0,0,1,0
72920,32423,Vida,Salud,0,1,0,0,0,0
72928,30622,Vida,Autos,0,1,0,0,0,0
72929,191342,Patrimoniales,Autos,0,0,0,0,1,0
72930,30624,Vida,Autos,0,1,0,0,0,0
72936,126799,Autos,Salud,0,0,1,0,0,0
72936,30632,Salud,Patrimoniales,1,0,1,0,0,0
72936,31924,Patrimoniales,Vida,1,0,1,0,1,0
72941,30637,Salud,Patrimoniales,1,0,0,0,0,0
72945,61894,Vida,Salud,0,1,0,0,0,0
72974,32172,Salud,Vida,1,0,0,0,0,0
72977,207207,Autos,Vida,0,0,1,0,0,0
72978,30677,Salud,Vida,1,0,0,0,0,0
72997,32587,Vida,Patrimoniales,0,1,0,0,0,0
72998,31493,Autos,Vida,0,0,1,0,0,0
73000,30699,Vida,Autos,0,1,0,0,0,0
73000,30701,Autos,Patrimoniales,0,1,1,0,0,0
73000,179885,Patrimoniales,Salud,0,1,1,0,1,0
73016,126777,Autos,Salud,0,0,1,0,0,0
73021,82033,Autos,Vida,0,0,1,0,0,0
73031,30735,Vida,Salud,0,1,0,0,0,0
73036,32092,Salud,Autos,1,0,0,0,0,0
73046,32537,Vida,Salud,0,1,0,0,0,0
73053,31667,Cumplimiento,Patrimoniales,0,0,0,1,0,0
73064,126878,Autos,Vida,0,0,1,0,0,0
73069,131280,Vida,Patrimoniales,0,1,0,0,0,0
73069,31950,Patrimoniales,Salud,0,1,0,0,1,0
73071,31614,Cumplimiento,Autos,0,0,0,1,0,0
73071,30777,Autos,Patrimoniales,0,0,1,1,0,0
73080,135371,Patrimoniales,Salud,0,0,0,0,1,0
73083,32249,Vida,Salud,0,1,0,0,0,0
73087,31616,Cumplimiento,Patrimoniales,0,0,0,1,0,0
73088,201662,Autos,Vida,0,0,1,0,0,0
73089,126783,Autos,Salud,0,0,1,0,0,0
73092,39373,Autos,Vida,0,0,1,0,0,0
73094,30804,Vida,Salud,0,1,0,0,0,0
73094,30805,Salud,Autos,1,1,0,0,0,0
73100,30811,Vida,Patrimoniales,0,1,0,0,0,0
73101,30812,Vida,Salud,0,1,0,0,0,0
73101,82093,Salud,Patrimoniales,1,1,0,0,0,0
73135,32054,Salud,Vida,1,0,0,0,0,0
73147,32520,Vida,Salud,0,1,0,0,0,0
73148,32285,Vida,Cumplimiento,0,1,0,0,0,0
73170,31913,Patrimoniales,Salud,0,0,0,0,1,0
73191,30904,Salud,Autos,1,0,0,0,0,0
73192,31706,Vida,Salud,0,1,0,0,0,0
73214,31828,Patrimoniales,Autos,0,0,0,0,1,0
73218,30931,Vida,Salud,0,1,0,0,0,0
73232,32327,Vida,Patrimoniales,0,1,0,0,0,0
73232,31795,Patrimoniales,Salud,0,1,0,0,1,0
73236,31801,Patrimoniales,Vida,0,0,0,0,1,0
73237,32256,Vida,Salud,0,1,0,0,0,0
73239,32245,Vida,Autos,0,1,0,0,0,0
73241,30961,Vida,Salud,0,1,0,0,0,0
73243,32253,Vida,Autos,0,1,0,0,0,0
73244,30964,Vida,Salud,0,1,0,0,0,0
73249,126813,Autos,Vida,0,0,1,0,0,0
73249,30972,Vida,Patrimoniales,0,1,1,0,0,0
73250,30974,Vida,Autos,0,1,0,0,0,0
73251,30976,Salud,Vida,1,0,0,0,0,0
73256,30984,Salud,Autos,1,0,0,0,0,0
73257,32272,Vida,Salud,0,1,0,0,0,0
73258,32258,Vida,Autos,0,1,0,0,0,0
73262,30991,Vida,Salud,0,1,0,0,0,0
73273,31005,Salud,Vida,1,0,0,0,0,0
73276,31010,Salud,Autos,1,0,0,0,0,0
73277,31013,Salud,Vida,1,0,0,0,0,0
73280,31016,Salud,Vida,1,0,0,0,0,0
73283,31019,Salud,Autos,1,0,0,0,0,0
73288,31024,Salud,Patrimoniales,1,0,0,0,0,0
73293,31029,Vida,Patrimoniales,0,1,0,0,0,0
73296,31035,Vida,Salud,0,1,0,0,0,0
73296,31036,Salud,Autos,1,1,0,0,0,0
73307,31050,Vida,Salud,0,1,0,0,0,0
73323,31068,Salud,Patrimoniales,1,0,0,0,0,0
73339,31086,Vida,Salud,0,1,0,0,0,0
73341,31088,Autos,Patrimoniales,0,0,1,0,0,0
73343,31090,Vida,Patrimoniales,0,1,0,0,0,0
73343,31910,Patrimoniales,Salud,0,1,0,0,1,0
73344,31092,Vida,Patrimoniales,0,1,0,0,0,0
73345,160493,Autos,Vida,0,0,1,0,0,0
73350,31670,Cumplimiento,Patrimoniales,0,0,0,1,0,0
73350,31986,Patrimoniales,Vida,0,0,0,1,1,0
73356,31107,Salud,Autos,1,0,0,0,0,0
73356,135095,Autos,Vida,1,0,1,0,0,0
73369,31122,Vida,Salud,0,1,0,0,0,0
73371,31626,Cumplimiento,Patrimoniales,0,0,0,1,0,0
73382,31138,Vida,Salud,0,1,0,0,0,0
73393,31150,Vida,Autos,0,1,0,0,0,0
73418,126605,Autos,Vida,0,0,1,0,0,0
73431,126638,Autos,Cumplimiento,0,0,1,0,0,0
73431,188682,Cumplimiento,Patrimoniales,0,0,1,1,0,0
73446,96470,Salud,Autos,1,0,0,0,0,0
73446,31179,Autos,Patrimoniales,1,0,1,0,0,0
73448,126667,Autos,Vida,0,0,1,0,0,0
73453,31388,Vida,Salud,0,1,0,0,0,0
73463,58390,Salud,Autos,1,0,0,0,0,0
73464,31209,Autos,Salud,0,0,1,0,0,0
73468,31246,Patrimoniales,Salud,0,0,0,0,1,0
73475,31308,Salud,Vida,1,0,0,0,0,0
73495,160896,Patrimoniales,Salud,0,0,0,0,1,0
73495,31318,Salud,Autos,1,0,0,0,1,0
73504,31359,Vida,Salud,0,1,0,0,0,0
73507,31189,Autos,Salud,0,0,1,0,0,0
73508,31256,Salud,Vida,1,0,0,0,0,0
73510,196786,Autos,Salud,0,0,1,0,0,0
73521,31253,Salud,Patrimoniales,1,0,0,0,0,0
73521,160897,Patrimoniales,Autos,1,0,0,0,1,0
73521,126669,Autos,Cumplimiento,1,0,1,0,1,0
73525,31177,Autos,Vida,0,0,1,0,0,0
73537,126643,Autos,Salud,0,0,1,0,0,0
73558,158045,Patrimoniales,Salud,0,0,0,0,1,0
73563,31190,Autos,Salud,0,0,1,0,0,0
73563,31285,Salud,Vida,1,0,1,0,0,0
73568,31327,Vida,Salud,0,1,0,0,0,0
73574,133206,Autos,Salud,0,0,1,0,0,0
73576,31350,Vida,Salud,0,1,0,0,0,0
73578,33101,Autos,Patrimoniales,0,0,1,0,0,0
73579,31332,Vida,Salud,0,1,0,0,0,0
73587,31333,Vida,Autos,0,1,0,0,0,0
73587,31224,Autos,Salud,0,1,1,0,0,0
73603,31296,Salud,Vida,1,0,0,0,0,0
73605,126627,Autos,Salud,0,0,1,0,0,0
73606,31196,Autos,Vida,0,0,1,0,0,0
73609,31343,Vida,Patrimoniales,0,1,0,0,0,0
73609,31274,Patrimoniales,Autos,0,1,0,0,1,0
73610,31326,Vida,Salud,0,1,0,0,0,0
73612,158051,Autos,Vida,0,0,1,0,0,0
73619,196821,Autos,Salud,0,0,1,0,0,0
73627,31193,Autos,Salud,0,0,1,0,0,0
73627,31279,Salud,Vida,1,0,1,0,0,0
73628,31358,Vida,Autos,0,1,0,0,0,0
73631,31268,Patrimoniales,Salud,0,0,0,0,1,0
73632,31331,Vida,Autos,0,1,0,0,0,0
73632,31205,Autos,Salud,0,1,1,0,0,0
73636,31347,Vida,Salud,0,1,0,0,0,0
73638,31233,Autos,Vida,0,0,1,0,0,0
73638,139245,Vida,Salud,0,1,1,0,0,0
73861,79406,Cumplimiento,Patrimoniales,0,0,0,1,0,0
73871,79397,Cumplimiento,Patrimoniales,0,0,0,1,0,0
73876,79567,Patrimoniales,Vida,0,0,0,0,1,0
73877,99476,Cumplimiento,Patrimoniales,0,0,0,1,0,0
73885,79512,Cumplimiento,Patrimoniales,0,0,0,1,0,0
73886,79399,Cumplimiento,Patrimoniales,0,0,0,1,0,0
73890,79381,Cumplimiento,Patrimoniales,0,0,0,1,0,0
73904,79519,Cumplimiento,Patrimoniales,0,0,0,1,0,0
73906,79642,Salud,Autos,1,0,0,0,0,0
73917,79380,Cumplimiento,Patrimoniales,0,0,0,1,0,0
73921,79475,Cumplimiento,Patrimoniales,0,0,0,1,0,0
73925,79376,Cumplimiento,Patrimoniales,0,0,0,1,0,0
73930,79438,Cumplimiento,Patrimoniales,0,0,0,1,0,0
73933,79421,Cumplimiento,Patrimoniales,0,0,0,1,0,0
73934,79484,Cumplimiento,Patrimoniales,0,0,0,1,0,0
73949,79412,Cumplimiento,Patrimoniales,0,0,0,1,0,0
73954,79402,Cumplimiento,Patrimoniales,0,0,0,1,0,0
73967,79389,Cumplimiento,Patrimoniales,0,0,0,1,0,0
73976,79482,Cumplimiento,Patrimoniales,0,0,0,1,0,0
73995,79429,Cumplimiento,Patrimoniales,0,0,0,1,0,0
74006,79417,Cumplimiento,Patrimoniales,0,0,0,1,0,0
74012,157320,Cumplimiento,Patrimoniales,0,0,0,1,0,0
74292,32617,Vida,Patrimoniales,0,1,0,0,0,0
74305,216920,Vida,Salud,0,1,0,0,0,0
74310,126733,Salud,Autos,1,0,0,0,0,0
74310,179118,Autos,Vida,1,0,1,0,0,0
74322,60715,Vida,Patrimoniales,0,1,0,0,0,0
74345,31970,Patrimoniales,Salud,0,0,0,0,1,0
74376,32778,Vida,Autos,0,1,0,0,0,0
74382,32786,Vida,Autos,0,1,0,0,0,0
74420,217372,Autos,Salud,0,0,1,0,0,0
74571,196581,Patrimoniales,Autos,0,0,0,0,1,0
74571,82049,Autos,Salud,0,0,1,0,1,0
74580,126838,Autos,Cumplimiento,0,0,1,0,0,0
74622,32396,Vida,Salud,0,1,0,0,0,0
74643,31476,Autos,Salud,0,0,1,0,0,0
74651,32347,Vida,Salud,0,1,0,0,0,0
74677,32257,Salud,Patrimoniales,1,0,0,0,0,0
74690,126806,Autos,Salud,0,0,1,0,0,0
74717,32094,Salud,Vida,1,0,0,0,0,0
74765,220471,Salud,Patrimoniales,1,0,0,0,0,0
74765,31821,Patrimoniales,Vida,1,0,0,0,1,0
74774,126756,Autos,Vida,0,0,1,0,0,0
74868,179710,Autos,Vida,0,0,1,0,0,0
74876,202631,Autos,Vida,0,0,1,0,0,0
74923,31515,Autos,Vida,0,0,1,0,0,0
74956,31862,Patrimoniales,Vida,0,0,0,0,1,0
74975,135195,Autos,Salud,0,0,1,0,0,0
75038,32339,Vida,Patrimoniales,0,1,0,0,0,0
75042,32398,Vida,Autos,0,1,0,0,0,0
75056,32232,Salud,Autos,1,0,0,0,0,0
75058,31863,Patrimoniales,Autos,0,0,0,0,1,0
75090,135653,Salud,Cumplimiento,1,0,0,0,0,0
75096,31809,Patrimoniales,Vida,0,0,0,0,1,0
75102,126847,Autos,Vida,0,0,1,0,0,0
75102,79650,Vida,Patrimoniales,0,1,1,0,0,0
75145,126735,Salud,Patrimoniales,1,0,0,0,0,0
75219,173409,Vida,Salud,0,1,0,0,0,0
75230,31444,Autos,Vida,0,0,1,0,0,0
75271,32824,Salud,Patrimoniales,1,0,0,0,0,0
75318,32116,Salud,Patrimoniales,1,0,0,0,0,0
75346,32063,Salud,Patrimoniales,1,0,0,0,0,0
75393,169577,Vida,Salud,0,1,0,0,0,0
75435,31527,Autos,Salud,0,0,1,0,0,0
75435,126734,Salud,Patrimoniales,1,0,1,0,0,0
75435,82103,Patrimoniales,Vida,1,0,1,0,1,0
75511,31410,Autos,Patrimoniales,0,0,1,0,0,0
75511,31745,Patrimoniales,Salud,0,0,1,0,1,0
75547,99187,Autos,Salud,0,0,1,0,0,0
75547,32109,Salud,Vida,1,0,1,0,0,0
75602,32239,Vida,Salud,0,1,0,0,0,0
75641,32369,Vida,Salud,0,1,0,0,0,0
75688,32075,Salud,Autos,1,0,0,0,0,0
75688,177236,Autos,Patrimoniales,1,0,1,0,0,0
75741,32463,Vida,Autos,0,1,0,0,0,0
75751,32017,Salud,Autos,1,0,0,0,0,0
75756,219108,Autos,Patrimoniales,0,0,1,0,0,0
75776,170064,Patrimoniales,Salud,0,0,0,0,1,0
75830,32390,Vida,Autos,0,1,0,0,0,0
75837,31504,Autos,Salud,0,0,1,0,0,0
75837,32081,Salud,Patrimoniales,1,0,1,0,0,0
75842,32813,Vida,Autos,0,1,0,0,0,0
75906,180725,Autos,Patrimoniales,0,0,1,0,0,0
75933,31506,Autos,Salud,0,0,1,0,0,0
75990,31857,Patrimoniales,Autos,0,0,0,0,1,0
75991,31992,Salud,Patrimoniales,1,0,0,0,0,0
76054,31711,Cumplimiento,Patrimoniales,0,0,0,1,0,0
76112,32118,Salud,Autos,1,0,0,0,0,0
77179,82012,Autos,Salud,0,0,1,0,0,0
77226,126821,Autos,Vida,0,0,1,0,0,0
77227,126920,Patrimoniales,Autos,0,0,0,0,1,0
77237,120613,Cumplimiento,Patrimoniales,0,0,0,1,0,0
77238,121369,Cumplimiento,Patrimoniales,0,0,0,1,0,0
77240,172878,Cumplimiento,Patrimoniales,0,0,0,1,0,0
77240,172875,Patrimoniales,Autos,0,0,0,1,1,0
77246,118726,Patrimoniales,Autos,0,0,0,0,1,0
77246,119863,Autos,Cumplimiento,0,0,1,0,1,0
77250,120585,Cumplimiento,Patrimoniales,0,0,0,1,0,0
77251,121870,Cumplimiento,Patrimoniales,0,0,0,1,0,0
77251,118746,Patrimoniales,Autos,0,0,0,1,1,0
77255,121740,Cumplimiento,Patrimoniales,0,0,0,1,0,0
77256,119095,Salud,Autos,1,0,0,0,0,0
77266,121868,Cumplimiento,Patrimoniales,0,0,0,1,0,0
77269,121158,Vida,Autos,0,1,0,0,0,0
77275,119180,Patrimoniales,Vida,0,0,0,0,1,0
77275,121178,Vida,Autos,0,1,0,0,1,0
77285,118752,Patrimoniales,Autos,0,0,0,0,1,0
77287,121264,Patrimoniales,Cumplimiento,0,0,0,0,1,0
77290,121866,Cumplimiento,Patrimoniales,0,0,0,1,0,0
77292,121880,Cumplimiento,Patrimoniales,0,0,0,1,0,0
77296,121990,Cumplimiento,Patrimoniales,0,0,0,1,0,0
77298,121244,Patrimoniales,Cumplimiento,0,0,0,0,1,0
77299,121243,Patrimoniales,Cumplimiento,0,0,0,0,1,0
77300,122001,Cumplimiento,Patrimoniales,0,0,0,1,0,0
77302,121261,Patrimoniales,Cumplimiento,0,0,0,0,1,0
77303,121253,Patrimoniales,Cumplimiento,0,0,0,0,1,0
77304,121245,Patrimoniales,Cumplimiento,0,0,0,0,1,0
77306,119826,Autos,Vida,0,0,1,0,0,0
77310,33005,Cumplimiento,Patrimoniales,0,0,0,1,0,0
77314,33639,Autos,Patrimoniales,0,0,1,0,0,0
77314,33724,Patrimoniales,Salud,0,0,1,0,1,0
77314,33740,Salud,Vida,1,0,1,0,1,0
77315,33685,Cumplimiento,Patrimoniales,0,0,0,1,0,0
77317,33221,Vida,Patrimoniales,0,1,0,0,0,0
77317,33014,Patrimoniales,Autos,0,1,0,0,1,0
77318,46319,Vida,Patrimoniales,0,1,0,0,0,0
77318,33717,Patrimoniales,Salud,0,1,0,0,1,0
77320,33713,Cumplimiento,Patrimoniales,0,0,0,1,0,0
77334,33168,Autos,Patrimoniales,0,0,1,0,0,0
77336,33555,Vida,Patrimoniales,0,1,0,0,0,0
77338,33558,Vida,Patrimoniales,0,1,0,0,0,0
77338,33478,Patrimoniales,Autos,0,1,0,0,1,0
77340,33215,Vida,Patrimoniales,0,1,0,0,0,0
77340,33107,Patrimoniales,Autos,0,1,0,0,1,0
77340,33424,Autos,Salud,0,1,1,0,1,0
77342,33036,Vida,Salud,0,1,0,0,0,0
77343,33598,Vida,Patrimoniales,0,1,0,0,0,0
77343,33511,Patrimoniales,Autos,0,1,0,0,1,0
77343,33434,Autos,Salud,0,1,1,0,1,0
77344,33220,Autos,Patrimoniales,0,0,1,0,0,0
77346,33522,Patrimoniales,Vida,0,0,0,0,1,0
77347,126678,Autos,Vida,0,0,1,0,0,0
77348,33430,Cumplimiento,Patrimoniales,0,0,0,1,0,0
77349,33129,Patrimoniales,Vida,0,0,0,0,1,0
77350,33040,Vida,Salud,0,1,0,0,0,0
77352,33132,Vida,Salud,0,1,0,0,0,0
77354,33599,Vida,Salud,0,1,0,0,0,0
77354,33135,Salud,Autos,1,1,0,0,0,0
77354,33450,Autos,Patrimoniales,1,1,1,0,0,0
77357,158189,Autos,Salud,0,0,1,0,0,0
77363,33146,Salud,Autos,1,0,0,0,0,0
77365,33425,Autos,Vida,0,0,1,0,0,0
77367,33464,Patrimoniales,Salud,0,0,0,0,1,0
77374,33431,Cumplimiento,Autos,0,0,0,1,0,0
77374,33158,Autos,Patrimoniales,0,0,1,1,0,0
77376,33160,Vida,Autos,0,1,0,0,0,0
77386,33508,Patrimoniales,Vida,0,0,0,0,1,0
77386,33172,Vida,Autos,0,1,0,0,1,0
77391,33183,Autos,Vida,0,0,1,0,0,0
77396,33398,Autos,Salud,0,0,1,0,0,0
77396,33185,Salud,Vida,1,0,1,0,0,0
77406,33594,Vida,Salud,0,1,0,0,0,0
77408,33200,Vida,Salud,0,1,0,0,0,0
77409,33134,Vida,Salud,0,1,0,0,0,0
77410,33203,Vida,Autos,0,1,0,0,0,0
77410,33403,Autos,Patrimoniales,0,1,1,0,0,0
77410,33471,Patrimoniales,Salud,0,1,1,0,1,0
77413,33209,Vida,Salud,0,1,0,0,0,0
77415,33636,Autos,Vida,0,0,1,0,0,0
77418,158191,Autos,Salud,0,0,1,0,0,0
77418,33149,Salud,Cumplimiento,1,0,1,0,0,0
77419,33153,Vida,Autos,0,1,0,0,0,0
77420,33224,Vida,Patrimoniales,0,1,0,0,0,0
77421,33395,Autos,Patrimoniales,0,0,1,0,0,0
77427,33510,Patrimoniales,Autos,0,0,0,0,1,0
77430,158170,Autos,Salud,0,0,1,0,0,0
77434,33462,Patrimoniales,Autos,0,0,0,0,1,0
77434,33418,Autos,Salud,0,0,1,0,1,0
77440,33182,Vida,Patrimoniales,0,1,0,0,0,0
77441,33536,Salud,Vida,1,0,0,0,0,0
77441,33242,Vida,Autos,1,1,0,0,0,0
77451,33250,Vida,Cumplimiento,0,1,0,0,0,0
77455,63889,Cumplimiento,Salud,0,0,0,1,0,0
77469,33699,Cumplimiento,Patrimoniales,0,0,0,1,0,0
77472,33444,Cumplimiento,Patrimoniales,0,0,0,1,0,0
77472,33503,Patrimoniales,Vida,0,0,0,1,1,0
77472,33557,Vida,Salud,0,1,0,1,1,0
77479,33553,Salud,Vida,1,0,0,0,0,0
77487,33647,Cumplimiento,Patrimoniales,0,0,0,1,0,0
77489,33275,Vida,Patrimoniales,0,1,0,0,0,0
77491,33492,Cumplimiento,Vida,0,0,0,1,0,0
77498,33055,Vida,Autos,0,1,0,0,0,0
77498,33057,Autos,Patrimoniales,0,1,1,0,0,0
77498,33613,Patrimoniales,Salud,0,1,1,0,1,0
77511,33293,Vida,Salud,0,1,0,0,0,0
77515,33524,Patrimoniales,Vida,0,0,0,0,1,0
77515,33295,Vida,Autos,0,1,0,0,1,0
77517,33581,Vida,Autos,0,1,0,0,0,0
77531,33303,Vida,Salud,0,1,0,0,0,0
77532,33392,Autos,Patrimoniales,0,0,1,0,0,0
77533,33305,Salud,Patrimoniales,1,0,0,0,0,0
77537,33600,Vida,Salud,0,1,0,0,0,0
77537,33312,Salud,Autos,1,1,0,0,0,0
77539,33110,Salud,Patrimoniales,1,0,0,0,0,0
77542,33489,Patrimoniales,Vida,0,0,0,0,1,0
77542,33570,Vida,Salud,0,1,0,0,1,0
77551,33439,Autos,Vida,0,0,1,0,0,0
77551,33322,Vida,Patrimoniales,0,1,1,0,0,0
77556,33764,Cumplimiento,Patrimoniales,0,0,0,1,0,0
77559,33606,Vida,Autos,0,1,0,0,0,0
77567,33334,Salud,Autos,1,0,0,0,0,0
77577,34030,Autos,Salud,0,0,1,0,0,0
77577,185570,Salud,Patrimoniales,1,0,1,0,0,0
77577,34196,Patrimoniales,Vida,1,0,1,0,1,0
77578,34147,Vida,Patrimoniales,0,1,0,0,0,0
77590,35341,Vida,Autos,0,1,0,0,0,0
77592,33983,Autos,Vida,0,0,1,0,0,0
77593,33789,Vida,Salud,0,1,0,0,0,0
77595,34372,Salud,Vida,1,0,0,0,0,0
77595,34695,Vida,Autos,1,1,0,0,0,0
77597,33794,Autos,Vida,0,0,1,0,0,0
77598,33795,Vida,Patrimoniales,0,1,0,0,0,0
77604,34387,Salud,Vida,1,0,0,0,0,0
77604,35536,Vida,Autos,1,1,0,0,0,0
77605,34149,Cumplimiento,Autos,0,0,0,1,0,0
77605,34021,Autos,Patrimoniales,0,0,1,1,0,0
77607,34084,Autos,Salud,0,0,1,0,0,0
77607,178155,Salud,Patrimoniales,1,0,1,0,0,0
77609,33807,Patrimoniales,Vida,0,0,0,0,1,0
77618,35430,Vida,Autos,0,1,0,0,0,0
77620,34218,Patrimoniales,Vida,0,0,0,0,1,0
77620,34576,Vida,Salud,0,1,0,0,1,0
77621,35450,Vida,Autos,0,1,0,0,0,0
77623,34294,Salud,Vida,1,0,0,0,0,0
77629,33981,Autos,Patrimoniales,0,0,1,0,0,0
77629,34228,Patrimoniales,Salud,0,0,1,0,1,0
77638,33842,Vida,Salud,0,1,0,0,0,0
77667,33924,Autos,Salud,0,0,1,0,0,0
77667,34357,Salud,Vida,1,0,1,0,0,0
77669,33886,Salud,Autos,1,0,0,0,0,0
77669,34044,Autos,Vida,1,0,1,0,0,0
77672,33953,Autos,Vida,0,0,1,0,0,0
77672,33892,Vida,Salud,0,1,1,0,0,0
77685,33913,Salud,Autos,1,0,0,0,0,0
77685,33954,Autos,Vida,1,0,1,0,0,0
77695,34298,Salud,Vida,1,0,0,0,0,0
77700,33972,Vida,Salud,0,1,0,0,0,0
77704,34092,Autos,Patrimoniales,0,0,1,0,0,0
77704,34273,Patrimoniales,Salud,0,0,1,0,1,0
77706,34426,Salud,Vida,1,0,0,0,0,0
77719,34053,Vida,Autos,0,1,0,0,0,0
77726,34248,Patrimoniales,Salud,0,0,0,0,1,0
77726,34078,Salud,Vida,1,0,0,0,1,0
77735,33358,Cumplimiento,Patrimoniales,0,0,0,1,0,0
77738,35350,Cumplimiento,Autos,0,0,0,1,0,0
77743,121376,Cumplimiento,Patrimoniales,0,0,0,1,0,0
77899,33576,Vida,Patrimoniales,0,1,0,0,0,0
77918,33592,Vida,Patrimoniales,0,1,0,0,0,0
77957,95001,Patrimoniales,Cumplimiento,0,0,0,0,1,0
77957,153855,Cumplimiento,Salud,0,0,0,1,1,0
77977,33566,Vida,Patrimoniales,0,1,0,0,0,0
77984,33436,Autos,Patrimoniales,0,0,1,0,0,0
77984,33460,Patrimoniales,Salud,0,0,1,0,1,0
78007,33551,Salud,Patrimoniales,1,0,0,0,0,0
78012,33393,Autos,Salud,0,0,1,0,0,0
78039,33453,Patrimoniales,Vida,0,0,0,0,1,0
78047,33541,Salud,Patrimoniales,1,0,0,0,0,0
78049,33544,Salud,Patrimoniales,1,0,0,0,0,0
78049,33473,Patrimoniales,Vida,1,0,0,0,1,0
78090,33458,Patrimoniales,Autos,0,0,0,0,1,0
78090,33402,Autos,Salud,0,0,1,0,1,0
78236,34081,Vida,Salud,0,1,0,0,0,0
78237,33971,Autos,Salud,0,0,1,0,0,0
78244,34321,Salud,Autos,1,0,0,0,0,0
78248,34122,Patrimoniales,Salud,0,0,0,0,1,0
78248,34113,Salud,Vida,1,0,0,0,1,0
78256,78751,Cumplimiento,Autos,0,0,0,1,0,0
78260,78746,Cumplimiento,Patrimoniales,0,0,0,1,0,0
78263,78749,Cumplimiento,Patrimoniales,0,0,0,1,0,0
78270,210537,Cumplimiento,Patrimoniales,0,0,0,1,0,0
78460,126728,Vida,Autos,0,1,0,0,0,0
78463,33751,Vida,Autos,0,1,0,0,0,0
78475,33720,Vida,Patrimoniales,0,1,0,0,0,0
78476,158187,Autos,Salud,0,0,1,0,0,0
78490,33693,Cumplimiento,Autos,0,0,0,1,0,0
78509,158181,Autos,Patrimoniales,0,0,1,0,0,0
78510,158169,Autos,Salud,0,0,1,0,0,0
78528,33755,Vida,Autos,0,1,0,0,0,0
78530,33679,Cumplimiento,Vida,0,0,0,1,0,0
78576,33949,Autos,Vida,0,0,1,0,0,0
78577,34694,Vida,Autos,0,1,0,0,0,0
78577,34039,Autos,Salud,0,1,1,0,0,0
78582,34184,Vida,Autos,0,1,0,0,0,0
78594,34219,Vida,Autos,0,1,0,0,0,0
78612,107589,Vida,Salud,0,1,0,0,0,0
78618,34288,Vida,Salud,0,1,0,0,0,0
78620,35461,Vida,Salud,0,1,0,0,0,0
78623,34223,Patrimoniales,Salud,0,0,0,0,1,0
78623,34347,Salud,Vida,1,0,0,0,1,0
78647,34253,Salud,Patrimoniales,1,0,0,0,0,0
78647,34242,Patrimoniales,Vida,1,0,0,0,1,0
78649,34216,Patrimoniales,Vida,0,0,0,0,1,0
78668,33975,Autos,Salud,0,0,1,0,0,0
78668,34263,Salud,Patrimoniales,1,0,1,0,0,0
78668,34205,Patrimoniales,Vida,1,0,1,0,1,0
78678,34523,Vida,Salud,0,1,0,0,0,0
78679,34364,Salud,Vida,1,0,0,0,0,0
78686,34546,Vida,Cumplimiento,0,1,0,0,0,0
78688,34541,Salud,Vida,1,0,0,0,0,0
78691,34556,Vida,Patrimoniales,0,1,0,0,0,0
78693,34560,Salud,Autos,1,0,0,0,0,0
78693,34073,Autos,Patrimoniales,1,0,1,0,0,0
78704,33987,Autos,Vida,0,0,1,0,0,0
78704,34581,Vida,Salud,0,1,1,0,0,0
78708,34587,Vida,Salud,0,1,0,0,0,0
78729,34655,Vida,Patrimoniales,0,1,0,0,0,0
78732,34579,Vida,Autos,0,1,0,0,0,0
78732,33964,Autos,Patrimoniales,0,1,1,0,0,0
78754,34627,Vida,Autos,0,1,0,0,0,0
78754,142191,Autos,Salud,0,1,1,0,0,0
78787,34861,Vida,Salud,0,1,0,0,0,0
78797,34898,Vida,Salud,0,1,0,0,0,0
78816,34027,Autos,Salud,0,0,1,0,0,0
78832,34622,Vida,Patrimoniales,0,1,0,0,0,0
78832,34200,Patrimoniales,Cumplimiento,0,1,0,0,1,0
78837,34677,Vida,Patrimoniales,0,1,0,0,0,0
78841,35068,Vida,Salud,0,1,0,0,0,0
78851,97583,Salud,Patrimoniales,1,0,0,0,0,0
78851,97563,Patrimoniales,Autos,1,0,0,0,1,0
78851,34022,Autos,Vida,1,0,1,0,1,0
78859,34473,Salud,Vida,1,0,0,0,0,0
78866,34848,Vida,Autos,0,1,0,0,0,0
78876,35145,Vida,Salud,0,1,0,0,0,0
78879,34549,Vida,Salud,0,1,0,0,0,0
78879,34353,Salud,Patrimoniales,1,1,0,0,0,0
78895,35177,Vida,Salud,0,1,0,0,0,0
78907,180801,Salud,Vida,1,0,0,0,0,0
78918,34301,Salud,Vida,1,0,0,0,0,0
78934,34674,Vida,Autos,0,1,0,0,0,0
78935,35221,Vida,Salud,0,1,0,0,0,0
78938,35255,Vida,Autos,0,1,0,0,0,0
78954,35120,Vida,Salud,0,1,0,0,0,0
